# ----------------------------------------
# All Web Site Data
# Overview
# 20181001-20190429
# ----------------------------------------

Device Category,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate
1/1/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/2/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/2/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/2/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/3/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$191.60,1.98%
1/3/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$104.28,1.75%
1/3/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$87.32,2.27%
1/4/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$397.24,3.26%
1/4/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/4/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$397.24,7.50%
1/5/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$59.76,1.23%
1/5/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/5/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$59.76,3.23%
1/6/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$68.00,1.54%
1/6/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$68.00,2.22%
1/6/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/7/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/7/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/7/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/8/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/8/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/8/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/9/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$27.96,2.27%
1/9/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$27.96,3.57%
1/9/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/10/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/10/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/10/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/11/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$38.56,2.13%
1/11/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/11/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$38.56,5.56%
1/12/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/12/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/12/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/13/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$104.28,1.28%
1/13/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$104.28,2.22%
1/13/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/14/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$104.28,1.37%
1/14/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/14/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$104.28,4.35%
1/15/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$83.08,1.67%
1/15/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/15/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$83.08,2.86%
1/16/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/16/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/16/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/17/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/17/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/17/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/18/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/18/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/18/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/19/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/19/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/19/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/20/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/20/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/20/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/21/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$268.58,1.47%
1/21/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/21/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$268.58,3.57%
1/22/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$166.16,3.08%
1/22/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$166.16,4.65%
1/22/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/23/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/23/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/23/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/24/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/24/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/24/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/25/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/25/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/25/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/26/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/26/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/26/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/27/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/27/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/27/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/28/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/28/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/28/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/29/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$131.84,1.43%
1/29/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/29/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$131.84,3.12%
1/30/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
1/30/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/30/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
1/31/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$190.14,1.33%
1/31/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
1/31/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$190.14,3.85%
2/1/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/1/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/1/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/2/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$83.08,1.47%
2/2/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/2/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$83.08,3.57%
2/3/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/3/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/3/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/4/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/4/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/4/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/5/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/5/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/5/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/6/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$336.16,4.41%
2/6/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$265.80,5.41%
2/6/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$70.36,3.23%
2/7/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$76.72,1.67%
2/7/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$76.72,2.50%
2/7/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/8/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/8/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/8/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/9/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/9/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/9/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/10/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/10/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/10/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/11/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/11/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/11/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/12/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/12/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/12/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/13/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/13/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/13/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/14/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$53.40,1.72%
2/14/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/14/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$53.40,2.70%
2/15/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/15/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/15/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/16/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/16/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/16/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/17/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$335.76,2.53%
2/17/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/17/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$335.76,6.45%
2/18/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$218.76,1.39%
2/18/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$218.76,2.44%
2/18/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/19/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$83.08,1.69%
2/19/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$83.08,2.94%
2/19/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/20/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/20/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/20/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/21/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$117.00,1.27%
2/21/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$117.00,1.72%
2/21/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/22/19,"Oct 1, 2018 - Apr 29, 2019",All Users,"$2,730.30",3.64%
2/22/19,"Oct 1, 2018 - Apr 29, 2019",New Users,"$2,642.98",2.94%
2/22/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$87.32,4.76%
2/23/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/23/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/23/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/24/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$125.48,1.47%
2/24/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/24/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$125.48,3.70%
2/25/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/25/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/25/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/26/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$91.56,1.32%
2/26/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/26/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$91.56,3.85%
2/27/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/27/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/27/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
2/28/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
2/28/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
2/28/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/1/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$206.04,1.69%
3/1/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/1/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$206.04,3.57%
3/2/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/2/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/2/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/3/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$186.96,1.28%
3/3/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/3/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$186.96,3.03%
3/4/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$136.48,2.70%
3/4/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$93.68,1.89%
3/4/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$42.80,4.76%
3/5/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/5/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/5/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/6/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/6/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/6/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/7/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$287.00,3.77%
3/7/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$138.20,3.03%
3/7/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$148.80,5.00%
3/8/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/8/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/8/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/9/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$93.68,1.67%
3/9/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/9/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$93.68,5.00%
3/10/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/10/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/10/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/11/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$87.32,1.69%
3/11/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/11/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$87.32,6.25%
3/12/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$136.08,2.13%
3/12/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/12/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$136.08,5.56%
3/13/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/13/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/13/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/14/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$264.34,2.70%
3/14/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/14/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$264.34,12.50%
3/15/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$153.04,2.70%
3/15/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/15/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$153.04,6.25%
3/16/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/16/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/16/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/17/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/17/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/17/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/18/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/18/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/18/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/19/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/19/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/19/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/20/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/20/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/20/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/21/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$83.08,1.85%
3/21/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/21/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$83.08,4.17%
3/22/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/22/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/22/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/23/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$44.92,1.45%
3/23/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/23/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$44.92,4.35%
3/24/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/24/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/24/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/25/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$83.08,1.45%
3/25/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/25/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$83.08,3.12%
3/26/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$72.48,1.54%
3/26/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/26/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$72.48,4.17%
3/27/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$415.00,8.70%
3/27/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/27/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$415.00,28.57%
3/28/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/28/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/28/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
3/29/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$214.92,3.64%
3/29/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/29/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$214.92,8.70%
3/30/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$174.64,3.39%
3/30/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/30/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$174.64,7.41%
3/31/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
3/31/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
3/31/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/1/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/1/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/1/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/2/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$350.60,4.08%
4/2/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/2/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$350.60,12.50%
4/3/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$136.08,1.67%
4/3/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$136.08,2.94%
4/3/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/4/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/4/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/4/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/5/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$100.04,1.96%
4/5/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$100.04,2.70%
4/5/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/6/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/6/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/6/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/7/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/7/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/7/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/8/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$27.96,1.25%
4/8/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/8/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$27.96,3.45%
4/9/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/9/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/9/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/10/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$229.76,2.63%
4/10/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/10/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$229.76,6.45%
4/11/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$239.96,1.64%
4/11/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/11/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$239.96,4.35%
4/12/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$38.56,1.79%
4/12/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/12/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$38.56,4.76%
4/13/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$83.08,1.54%
4/13/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$83.08,2.70%
4/13/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/14/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/14/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/14/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/15/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$49.16,1.05%
4/15/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$49.16,1.56%
4/15/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/16/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/16/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/16/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/17/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/17/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/17/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/18/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/18/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/18/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/19/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$157.28,1.89%
4/19/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/19/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$157.28,5.00%
